service	サービス|公共事業|設備|業務|勤務	anc
need	を必要とする|必要物|必要性|する必要がある	anc
member	メンバー|一員	anc
provide	供給する|与える	anc
back	バック|後ろに|support|支援する|推薦する|後退する|背中	original
than	〜よりも	original
buy	買う	anc
top	頂上|上部|最初	anc
report	報告|レポート|報告する	anc
message	メッセージ|伝言	anc
high	高い|(程度などが)上の	anc
policy	政策|政略|方針|方策|手段|知略|機略|保険証券	anc
show	を見せる|教える|示す|(テレビの)番組|ショー	anc
support	支持する|援助する|(家族など)を養う|を立証する|裏付ける|支持|援助|サポート	anc
user	ユーザー|使う人|消費者	anc
school	学校|授業	anc
order	注文|命令|順序|秩序|に命令する|を注文する	anc
know	を知っている	original
just	ちょうど|まさに|たった今|ただ～だけ	anc
email	e-mail	anc
over	〜を越えて|〜の上を覆って|〜の上方に	original
video	ビデオ	anc
shop	買い物をする|店	original
store	店	original
group	グループ|一団にする|集める|分派|集団|分類する	anc
re	について|about	anc
little	小さい|少し|かわいい|年少の|若い	anc
city	市	anc
program	プログラム|(実施)計画|番組	anc
into	〜の中へ	original
world	世界	anc
company	会社|つきあい|仲間	anc
health	健康|健康状態|調子	anc
read	読む	anc
last	最後の|この前の|昨～|先～	anc
next	次の|次の人･物|翌～|隣の|の隣に	anc
change	変更|変化する|おつり|お釣り	anc
good	よい|よろしい|楽しい|おいしい|うまい|じゅうぶんな	anc
music	音楽	anc
forum	評議会|大広場|フォーラム|公開討論の場	anc
file	綴じ込む|(書類など)を提出する	anc
off	〜から離れて|休みの日	original
set	セットする|(定められた場所に)置く|準備が出来ている(ready)	original
part	一部|部分|役割|分かれる|を分ける	anc
rate	レート|割合|率|速度|を評価する	anc
them	彼らを|彼女らを|それらを	anc
look	見る|(イメージ:目を向ける)	anc
product	製品|産物|作物|生産品|結果	anc
map	地図	anc
please	どうぞ|喜ばせる	anc
photo	写真|写真にとる	anc
her	彼女に|彼女の|彼女を	anc
give	与える|(イメージ:手元から出す)	anc
design	デザイン|計画する|の下絵を描く|図案|下絵|設計図|模様|ひな型	anc
copyright	著作権|版権	anc
include	含む|含める	anc
great	すばらしい|重大な|(数量が)大きな	anc
area	地域|エリア|面積	anc
such	そのような|このように|そんなに	anc
write	書く	anc
call	呼ぶ|電話をする|を呼ぶ|召集する|呼び集める|通話	anc
available	利用できる|有効な|役に立つ|入手できる|可能な|人が会議や電話に出られる	anc
mail	郵便(物)|郵送する|鎖かたびら|うろこ	anc
car	自動車|車	anc
software	ソフトウエア|利用法	anc
send	送る	anc
then	それから|その次に|そのとき|それなら|そうすれば	anc
line	ライン|行|列|(折れ線グラフa line graph)	anc
way	道|方法	anc
plan	計画|を計画する|計画する	anc
man	男|男性|男の人	anc
want	を望む|を欲しい|必要|不足	anc
come	来る	original
where	どこに|どこで|どこへ|どこ	anc
book	本	anc
type	型|タイプ|をタイプする	anc
info	information	anc
power	力|有力な人|(機械などに)動力を供給する	anc
sale	販売|売上高|需要|特売	anc
play	遊ぶ|(楽器)を演奏する|(スポーツなど)をする|劇|芝居	anc
think	思う|考える	anc
public	公共の|公開の|公営の|一般の|国民|～社会|世間|公共事業|(反)private	anc
live	暮らす|暮らしている|住む|住んでいる|生きる	anc
print	に印象を与える|を印刷する|を出版する|写真を焼き付ける|影響|印象|印刷物	anc
through	〜を通って	original
each	それぞれの|めいめいの|各自	anc
download	ダウンロード	anc
she	彼女は|彼女が	anc
computer	コンピュータ	anc
project	計画(する)|事業|を考案する|を投げ出す|を投影する	anc
center	センター|中心に集まる	anc
very	非常に|たいへん|とても	anc
network	ネットワーク|放送網	anc
own	自分の|自身の|を所有する	anc
article	記事|論文|論説|品物|一品|契約|条項|(文法)冠詞	anc
privacy	プライバシー|人目を避けること|隠居|自由|秘密	anc
start	始める	original
end	終わり|終わる|を終える	anc
university	総合大学|大学の|全大学生	anc
image	イメ―ジ|心象|肖像|彫像|象徴|を想像する|を生き生きと描く	anc
learn	を学ぶ	anc
phone	電話|電話をかける|telephone	anc
case	ケース|場合|真相|病状|事件|訴訟|裁判|(俗)強盗が下見する|トイレ|(文法)格	anc
sex	性の|性的な|男女の|性別|(集合的)男性|女性	anc
doe	鹿,ウサギ,羊等の雌(反義語buck)|ドレミのミ(*,Ray,Me,Far,Sew,La,Tea)	original
sign	しるし|兆候|標識|記号|身振り|署名をする	anc
house	家	anc
return	帰る|戻る|を返す	anc
many	多くの	anc
research	調査する|研究|探求|調査|捜索|研究する	anc
place	場所|余地|を置く	anc
market	市場|マーケット	anc
address	住所|(仕事などに)取り組む|に話しかける|演説	anc
open	開ける|開く|オープン	anc
full	いっぱいの|満腹である	anc
long	長い|長く	original
travel	旅行|旅行する|(光･音が)伝わる	anc
general	一般的な|全体的な|概略の|大将|軍司令官	anc
under	〜の下に	original
check	チェックする|急に止める|を抑制する|を調査する|一致する|停止|妨害|検査|照合|小切手|勘定書	anc
subject	教科|主題|主語|に服従する	anc
low	低い|安い|卑劣に|弱い|粗末な|衿ぐりが深い|建物の低い	anc
life	生活|一生|人生|生命|命	anc
community	共同体|生活共同体|群生|共同社会|一般社会|団体|公衆	anc
management	管理|取扱い|経営|経営学	anc
card	カード|トランプの札	anc
development	発達|成長|開発	anc
family	家族	anc
code	暗号(にする)|慣例|法典|規約|符号|国際規約	anc
real	本当の|実在する	anc
say	言う|言ってみれば(例えば)	original
office	事務所|役所	anc
technology	テクノロジー|科学技術|工芸学	anc
item	品目|項目|条項|細目|種目|アイテム	anc
special	特別な	anc
international	国際的な|インターナショナル(国際労働者同盟)	anc
must	〜しなければならない|〜に違いない	original
form	書類の様式|フォーム|形|外観	original
account	アカウント|勘定書|預金口座|説明する	anc
guide	案内人|案内書|を案内する	anc
process	プロセス|過程|経過	anc
study	勉強する|を研究する	anc
website	ウェブサイト	anc
point	点|先端|指さす	anc
note	ノート|符号|記号|覚え書き|注目|著名|書き留める|注意する	anc
even	さらに|でさえ|いっそう|ちょうど|均等な|偶数の	anc
test	テスト|テストする|試す	anc
index	インデックス|索引|見出し|～録|指針|指数|指標|しるし|徴候	anc
before	〜の前に	original
link	連結する|連接棒|握る|組み合う|たいまつ|輪|きずな|連鎖	anc
local	地元の	anc
right	正しい|右の|ちょうど|権利	anc
section	部門|課|(文章の)節	anc
create	創造する|引き起こす|授ける	anc
large	大きい|(数･量が)多い	anc
old	古い|(年齢が)～歳の	anc
record	記録する|表示する|録音する|登録|成績|最高記録|経歴|レコード	anc
country	国	anc
because	なぜなら	anc
level	水準|を同じ高さにする|を平らにする|を倒す|平らな|水平な|水準器|度合	anc
national	国の|国立の	anc
board	役員会|議会のテーブル|理事会|取締役会|株式取引所|食卓|板|舞台|厚紙|ボール紙|台紙	anc
those	それらの|あれら|あの人たち|あれらの	anc
location	位置|場所|ロケ|野外撮影	anc
control	コントロール|管理する|制御する|実験対象	anc
content	気楽な|満足して|安心な|を満足させる|満足|内容|目次|体積|含有量	anc
education	教育|素養|教育学	anc
friend	友人	anc
internet	インターネット	anc
cost	費用|出費|費用を要する|を奪う|犠牲	anc
register	を正式に記録する|登録(する)|登録簿|記録簿|名簿	anc
problem	問題	anc
game	試合|ゲーム|遊び	anc
law	法律|法則	anc
within	〜の範囲内で	original
value	価値|価値観|を評価する 2|明度	anc
version	バージョン|見解|意見|説明|変形|異形|翻訳|訳文|訳書	anc
size	大きさ|寸法	anc
between	〜の間に	original
story	ストーリー	anc
property	財産|所有|資産|所有地|地所|所有権|属性|特性	anc
security	安全|安全保障|無事|安心|有価証券|証券(通常複数形で)	anc
application	応用|適用|申し込み	anc
model	モデル|模型|作る|形に表わす|模範|型|模型の|模範となる|かたどる	anc
black	黒い	anc
big	大きい	anc
release	解放する|自由にする|発表する|(ガスなど)を放す|解放|公表	anc
source	情報源|みなもと|水源(地)|出所	anc
title	表題|書名|肩書き|権利|資格|選手権	anc
join	参加する|加わる|をつなぐ	anc
teen	10代の|13-19才の	anc
county	郡|州	anc
course	進路	anc
topic	話題|題目|話しの種|表題|見出し	anc
love	愛|を愛する|(テニス)a love gameゼロの意	anc
much	ずっと|はるかに|非常に|多くの|多量の	anc
room	部屋	anc
today	今日|今日は|このごろ(では)	anc
select	を選ぶ	anc
visit	訪れる|訪問する|訪問	anc
week	週	anc
class	クラス|授業|クラスの生徒たち|階級	anc
author	著者|張本人|作家	anc
care	介護|心配|注意|世話|気にする	anc
personal	個人的な|人事消息欄|人の|直接に自分でやった|容貌の|人称の	anc
south	南	anc
small	小さい	anc
total	全体の|全ての|総計の|全くの|総力の|(車が)全壊する|全損する	anc
access	アクセスする|交通の便|接近|面接|発作	anc
reply	返事をする|答える|返事|答え	anc
profile	プロフィール|側面|横顔の像|半面像|輪郭|外形|側面図	anc
same	同じ	anc
month	月	anc
water	水	anc
both	両方|2人とも	anc
save	救う|蓄える|省く	anc
down	下方へ	original
run	走る|(何かを)走らせる|ある状態にさせる	anc
directory	ディレクトリー|人名簿|指令書|訓令書	anc
gift	天賦の才能|才能|贈物|贈り物	anc
standard	標準(の)|基準(となる)|規格|(支配者の象徴たる)旗|模範|水準|支柱	anc
compare	比較する|をたとえる|匹敵する|比べられる	anc
offer	提案|を申し出る|を与える|申し出	anc
department	部門|部分|分野|領域|デパートの売り場|官庁の部|課	anc
while	の間|～する間|～する一方で	anc
government	政府|政府機関|政治|行政|関係官庁	anc
text	テキスト|本文	anc
pay	支払う|に報いる|を与える|割に合う|給料|報い	anc
current	現在の|流行する|電流	anc
him	彼を	anc
without	 〜なしに	original
per	〜ごとに	original
history	歴史	anc
north	北|北部	anc
science	科学	anc
archive	公記録保管所|公文書	anc
complete	完全な|完成した|全くの|を完成する	anc
since	〜以来	original
try	を試す|をやってみる	anc
white	白|白い	anc
description	描写|記述|説明	anc
credit	信用|信用貸し|債権|名声|(学校での)履修単位|(作品･功績などの)帰属を承認すること	anc
gallery	天井桟敷|画廊|美術館|柱廊|観衆|傍聴人	anc
ask	たずねる(inquire)|質問する|聞く|頼む	anc
box	箱	anc
team	チーム|組|団|作業仲間	anc
share	分け合う|分担する|分け前	anc
become	になる|(ある状態)になる･変わる	anc
during	〜の期間中ずっと	original
park	公園	anc
action	動作|行動	anc
stock	株|ストック|血統|在庫|貯蔵|株券|国債|社債|切り株|仕入れる|蓄える|貯蔵する|陳腐な|平凡な	anc
college	大学	anc
second	第2の|(日付の)2日|2番目|秒	anc
table	テーブル	anc
lead	導く|をリードする|鉛	anc
digital	ディジタル|デジタル|数字式	anc
main	主な	anc
light	光|信号|あかり	anc
previous	前の|先の|以前の|予備の	anc
food	食べ物	anc
quote	を引用する|に値をつける|(価格を)見積る|引き合いに出す|引用(句)	anc
thread	細い線|糸|繊維|細いもの|スレッド|寿命|を貫く	anc
drive	駆り立てる|原動力|意欲|運動	anc
party	会|パーティ|政党	anc
seller	売れるもの|売り手|よく売れるもの	anc
non	非|否定|拒否	anc
quality	良質な|質|品質|優良性|特色|上流社会の	anc
close	を閉める	anc
insurance	保険	anc
still	まだ|やはり	anc
press	報道する|押す|抱きしめる|絞る|せがむ|アイロンをかける|出版物|新聞界|徴発	anc
money	お金	anc
server	サーバー|給仕(奉仕)する人|コーヒー(紅茶)道具一式	anc
word	言葉|語|単語	anc
another	別の|他の|別のもの|もう1人|もう1つ	anc
star	星|スター|人気歌手	anc
why	なぜ|どうして	anc
industry	産業|取り引き|工業|生産	anc
request	要求|願い|需要|懇願|を頼む|を求める	anc
experience	経験|経験する	anc
library	図書館	anc
age	年齢	anc
sell	売る|売れる	anc
every	あらゆる|毎～|どの～も	anc
person	人|人称	anc
private	私用の|個人の|私有の|秘密の|(反)public	anc
act	作用する|行動する|行為|議定書	anc
keep	保つ|キープする	original
paper	紙|答案|試験用紙	anc
fund	資金|たくわえ|財源	anc
allow	許可する|許す|を可能にする	anc
material	材料|材質|資料|物質的な|肉体的な|重要な|実質的な	anc
tell	伝える|言う|区別する	original
increase	増える|増やす|増加|(反)decrease	anc
cover	覆う|カバーをかける|償う	anc
hand	手|手渡す	original
different	ちがう|別々の|異なる	anc
around	〜の周りに	original
field	(野球)球をさばく|処理する	anc
job	仕事|Jobヨブ(忍苦の典型となる人物)|(旧約聖書)ヨブ記	anc
present	現在|プレゼント|を与える|出席している|現在の	anc
payment	支払い|支払金|報酬|償い	anc
